   461
    300.0  -0.01171  -0.57516
    305.0   0.00721   0.36560
    310.0   0.01404   0.25915
    315.0   0.02351   0.19057
    320.0   0.02887   0.14359
    325.0   0.03277   0.11148
    330.0   0.03900   0.08807
    335.0   0.04513   0.07049
    340.0   0.05141   0.05712
    345.0   0.05914   0.04679
    350.0   0.06719   0.03791
    355.0   0.07511   0.03035
    360.0   0.08313   0.02463
    365.0   0.09123   0.02045
    370.0   0.09750   0.01731
    375.0   0.10509   0.01509
    380.0   0.11167   0.01377
    385.0   0.11720   0.01340
    390.0   0.12327   0.01437
    395.0   0.12792   0.01784
    400.0   0.13349   0.00844
    405.0   0.13772   0.00659
    410.0   0.14257   0.00547
    415.0   0.14575   0.00467
    420.0   0.14943   0.00434
    425.0   0.15266   0.00393
    430.0   0.15559   0.00384
    435.0   0.15878   0.00370
    440.0   0.16119   0.00358
    445.0   0.16371   0.00366
    450.0   0.16595   0.00346
    455.0   0.16860   0.00350
    460.0   0.17098   0.00341
    465.0   0.17318   0.00339
    470.0   0.17485   0.00333
    475.0   0.17731   0.00343
    480.0   0.17949   0.00334
    485.0   0.18165   0.00330
    490.0   0.18411   0.00347
    495.0   0.18651   0.00329
    500.0   0.18822   0.00335
    505.0   0.18720   0.00339
    510.0   0.18927   0.00325
    515.0   0.19359   0.00346
    520.0   0.19746   0.00347
    525.0   0.19991   0.00355
    530.0   0.20188   0.00349
    535.0   0.20368   0.00347
    540.0   0.20557   0.00347
    545.0   0.20659   0.00329
    550.0   0.20743   0.00354
    555.0   0.20947   0.00344
    560.0   0.21151   0.00350
    565.0   0.21368   0.00342
    570.0   0.21537   0.00353
    575.0   0.21682   0.00357
    580.0   0.21782   0.00347
    585.0   0.21917   0.00351
    590.0   0.22001   0.00344
    595.0   0.22096   0.00348
    600.0   0.22181   0.00353
    605.0   0.22323   0.00349
    610.0   0.22364   0.00344
    615.0   0.22405   0.00358
    620.0   0.22449   0.00341
    625.0   0.22496   0.00344
    630.0   0.22547   0.00345
    635.0   0.22613   0.00338
    640.0   0.22640   0.00361
    645.0   0.22700   0.00327
    650.0   0.22738   0.00352
    655.0   0.22794   0.00350
