   461
    300.0   0.97261   0.01726
    305.0   0.96545   0.01482
    310.0   0.97094   0.01398
    315.0   0.96837   0.01316
    320.0   0.96873   0.01299
    325.0   0.96838   0.01252
    330.0   0.96782   0.01254
    335.0   0.96855   0.01233
    340.0   0.96816   0.01209
    345.0   0.96657   0.01164
    350.0   0.96729   0.01214
    355.0   0.96875   0.01196
    360.0   0.96806   0.01137
    365.0   0.96734   0.01154
    370.0   0.96724   0.01128
    375.0   0.96644   0.01129
    380.0   0.96446   0.01136
    385.0   0.96521   0.01133
    390.0   0.96526   0.02728
    395.0   0.96531   0.01194
    400.0   0.96536   0.01178
    405.0   0.96524   0.01125
    410.0   0.96481   0.01132
    415.0   0.96629   0.01135
    420.0   0.96548   0.01087
    425.0   0.96696   0.01123
    430.0   0.96758   0.01119
    435.0   0.96820   0.01127
    440.0   0.96783   0.01097
    445.0   0.96965   0.01115
    450.0   0.96875   0.01097
    455.0   0.96970   0.01100
    460.0   0.97052   0.01121
    465.0   0.97006   0.01130
    470.0   0.96905   0.01095
    475.0   0.97013   0.01111
    480.0   0.96970   0.01090
    485.0   0.97107   0.01186
    490.0   0.97087   0.01088
    495.0   0.97155   0.01041
    500.0   0.97073   0.01082
    505.0   0.97147   0.01147
    510.0   0.97134   0.01098
    515.0   0.97281   0.01058
    520.0   0.97096   0.01053
    525.0   0.97252   0.01087
    530.0   0.97244   0.01100
    535.0   0.97306   0.01130
    540.0   0.97281   0.01158
    545.0   0.97503   0.01135
    550.0   0.97361   0.01116
    555.0   0.97437   0.01074
    560.0   0.97415   0.01074
    565.0   0.97536   0.01093
    570.0   0.97485   0.01102
    575.0   0.97592   0.01039
    580.0   0.97473   0.01082
    585.0   0.97546   0.01066
    590.0   0.97530   0.01055
    595.0   0.97475   0.01061
    600.0   0.97478   0.01100
    605.0   0.97591   0.01062
    610.0   0.97608   0.01050
    615.0   0.97597   0.01081
    620.0   0.97617   0.01103
    625.0   0.97732   0.01092
    630.0   0.97720   0.01133
    635.0   0.97835   0.01102
    640.0   0.97799   0.01089
    645.0   0.97919   0.01095
    650.0   0.97846   0.01098
    655.0   0.97917   0.01106
    660.0   0.97760   0.01144
    665.0   0.97867   0.01093
    670.0   0.97940   0.01063
    675.0   0.97888   0.01123
    680.0   0.97876   0.01054
    685.0   0.97883   0.01022
    690.0   0.97875   0.01084
    695.0   0.97914   0.01082
    700.0   0.97830   0.01080
    705.0   0.97819   0.01107
    710.0   0.97849   0.01109
    715.0   0.97811   0.01110
    720.0   0.97880   0.01033
    725.0   0.97584   0.01056
    730.0   0.97687   0.01061
    735.0   0.97512   0.01048
    740.0   0.97496   0.01084
    745.0   0.97375   0.01073
    750.0   0.97311   0.01086
    755.0   0.97377   0.01087
    760.0   0.97334   0.01060
    765.0   0.97339   0.01091
    770.0   0.97330   0.01063
    775.0   0.97387   0.01083
