0.12,
0.122,
0.124,
0.126,
0.128,0.0164
0.13,0.0133
0.132,0.0068
0.134,0.0106
0.136,0.0088
0.138,0.0095
0.14,0.0082
0.142,0.0077
0.144,0.0087
0.146,0.0081
0.148,0.0082
0.15,0.0104
0.152,0.0088
0.154,0.0089
0.156,0.0099
0.158,0.0102
0.16,0.0110
0.162,0.0115
0.164,0.0116
0.166,0.0119
0.168,0.0118
0.17,0.0105
0.172,0.0108
0.174,0.0105
0.176,0.0128
0.178,0.0103
0.18,0.0104
0.182,0.0109
0.184,0.0140
0.186,0.0118
0.188,0.0123
0.19,0.0125
0.192,0.0123
0.194,0.0116
0.196,0.0122
0.198,0.0116
0.2,0.0131
0.202,0.0153
0.204,0.0141
0.206,0.0120
0.208,0.0168
0.21,0.0161
0.212,0.0156
0.214,0.0153
0.216,0.0148
0.218,0.0143
0.22,0.0152
0.222,0.0168
0.224,0.0167
0.226,0.0168
0.228,0.0170
0.23,0.0166
0.232,0.0174
0.234,0.0155
0.236,0.0158
0.238,0.0182
0.24,0.0195
0.242,0.0155
0.244,0.0177
0.246,0.0174
0.248,0.0167
0.25,0.0219
0.252,0.0161
0.254,0.0155
0.256,0.0177
0.258,0.0209
0.26,0.0154
0.262,0.0183
0.264,0.0181
0.266,0.0168
0.268,0.0197
0.27,0.0148
0.272,0.0177
0.274,0.0210
0.276,0.0176
0.278,0.0201
0.28,0.0186
0.282,0.0159
0.284,0.0187
0.286,0.0188
0.288,0.0162
0.29,0.0221
0.292,0.0201
0.294,0.0190
0.296,0.0206
0.298,0.0140
0.3,0.0172
0.302,0.0188
0.304,0.0209
0.306,0.0212
0.308,0.0201
0.31,0.0206
0.312,0.0226
0.314,0.0231
0.316,0.0199
0.318,0.0220
0.32,0.0222
0.322,0.0223
0.324,0.0232
0.326,0.0206
0.328,0.0223
0.33,0.0219
0.332,0.0212
0.334,0.0214
0.336,0.0212
0.338,0.0205
0.34,0.0206
0.342,0.0202
0.344,0.0196
0.346,0.0201
0.348,0.0205
0.35,0.0205
0.352,0.0195
0.354,0.0196
0.356,0.0202
0.358,0.0203
0.36,0.0204
0.362,0.0209
0.364,0.0210
0.366,0.0211
0.368,0.0209
0.37,0.0207
0.372,0.0210
0.374,0.0209
0.376,0.0213
0.378,0.0213
0.38,0.0209
0.382,0.0209
0.384,0.0209
0.386,0.0208
0.388,0.0209
0.39000,0.0210
0.39100,0.0208
0.39200,0.0209
0.39300,0.0210
0.39400,0.0210
0.39500,0.0209
0.39600,0.0211
0.39700,0.0211
0.39800,0.0211
0.39900,0.0210
0.40000,0.0211
0.40100,0.0211
0.40200,0.0210
0.40300,0.0211
0.40400,0.0211
0.40500,0.0212
0.40600,0.0213
0.40700,0.0213
0.40800,0.0213
0.40900,0.0213
0.41000,0.0213
0.41100,0.0213
0.41200,0.0214
0.41300,0.0215
0.41400,0.0214
0.41500,0.0214
0.41600,0.0215
0.41700,0.0216
0.41800,0.0216
0.41900,0.0217
0.42000,0.0218
0.42100,0.0218
0.42200,0.0219
0.42300,0.0219
0.42400,0.0220
0.42500,0.0221
0.42600,0.0221
0.42700,0.0221
0.42800,0.0222
0.42900,0.0223
0.43000,0.0224
0.43100,0.0224
0.43200,0.0225
0.43300,0.0225
0.43400,0.0226
0.43500,0.0226
0.43600,0.0227
0.43700,0.0228
0.43800,0.0229
0.43900,0.0229
0.44000,0.0230
0.44100,0.0231
0.44200,0.0232
0.44300,0.0233
0.44400,0.0233
0.44500,0.0234
0.44600,0.0235
0.44700,0.0236
0.44800,0.0237
0.44900,0.0238
0.45000,0.0238
0.45100,0.0240
0.45200,0.0240
0.45300,0.0240
0.45400,0.0241
0.45500,0.0243
0.45600,0.0243
0.45700,0.0244
0.45800,0.0246
0.45900,0.0247
0.46000,0.0248
0.46100,0.0249
0.46200,0.0250
0.46300,0.0251
0.46400,0.0252
0.46500,0.0253
0.46600,0.0254
0.46700,0.0256
0.46800,0.0257
0.46900,0.0258
0.47000,0.0259
0.47100,0.0260
0.47200,0.0261
0.47300,0.0263
0.47400,0.0264
0.47500,0.0265
0.47600,0.0266
0.47700,0.0267
0.47800,0.0269
0.47900,0.0270
0.48000,0.0271
0.48100,0.0273
0.48200,0.0274
0.48300,0.0275
0.48400,0.0277
0.48500,0.0278
0.48600,0.0279
0.48700,0.0280
0.48800,0.0281
0.48900,0.0282
0.49000,0.0284
0.49100,0.0285
0.49200,0.0286
0.49300,0.0287
0.49400,0.0288
0.49500,0.0290
0.49600,0.0291
0.49700,0.0292
0.49800,0.0293
0.49900,0.0294
0.50000,0.0295
0.50100,0.0296
0.50200,0.0298
0.50300,0.0299
0.50400,0.0300
0.50500,0.0301
